timestamp,price_eur_mwh,volume_mwh
2025-07-20 10:51:49,54.12,677.4
2025-07-20 11:51:49,55.88,695.35
2025-07-20 12:51:49,57.71,597.58
2025-07-20 13:51:49,60.06,288.92
2025-07-20 14:51:49,54.86,316.3
2025-07-20 15:51:49,53.78,209.33
2025-07-20 16:51:49,57.73,913.95
2025-07-20 17:51:49,49.99,944.08
2025-07-20 18:51:49,49.73,838.38
2025-07-20 19:51:49,55.3,674.01
2025-07-20 20:51:49,42.27,989.04
2025-07-20 21:51:49,44.1,447.62
2025-07-20 22:51:49,41.4,828.14
2025-07-20 23:51:49,35.15,411.82
2025-07-21 00:51:49,37.26,757.24
2025-07-21 01:51:49,41.99,290.82
2025-07-21 02:51:49,45.47,233.58
2025-07-21 03:51:49,35.57,363.2
2025-07-21 04:51:49,39.1,785.46
2025-07-21 05:51:49,34.99,528.73
2025-07-21 06:51:49,38.79,219.44
2025-07-21 07:51:49,49.64,328.27
2025-07-21 08:51:49,53.16,325.7
2025-07-21 09:51:49,65.22,731.28
2025-07-21 10:51:49,54.21,117.46
2025-07-21 11:51:49,57.34,975.85
2025-07-21 12:51:49,65.18,637.69
2025-07-21 13:51:49,59.35,114.78
2025-07-21 14:51:49,56.23,575.16
2025-07-21 15:51:49,56.88,902.18
2025-07-21 16:51:49,61.89,610.09
2025-07-21 17:51:49,61.89,780.6
2025-07-21 18:51:49,60.68,868.97
2025-07-21 19:51:49,56.5,516.18
2025-07-21 20:51:49,55.69,940.65
2025-07-21 21:51:49,43.84,289.56
2025-07-21 22:51:49,32.96,217.58
2025-07-21 23:51:49,36.56,706.01
2025-07-22 00:51:49,35.98,121.38
2025-07-22 01:51:49,39.64,451.08
2025-07-22 02:51:49,34.65,672.85
2025-07-22 03:51:49,40.44,752.71
2025-07-22 04:51:49,34.85,276.78
2025-07-22 05:51:49,32.04,343.01
2025-07-22 06:51:49,37.79,293.74
2025-07-22 07:51:49,48.59,618.6
2025-07-22 08:51:49,58.13,401.12
2025-07-22 09:51:49,62.04,327.28
2025-07-22 10:51:49,58.05,105.24
2025-07-22 11:51:49,61.38,744.54
2025-07-22 12:51:49,52.02,814.93
2025-07-22 13:51:49,61.73,545.58
2025-07-22 14:51:49,61.33,474.71
2025-07-22 15:51:49,65.17,396.63
2025-07-22 16:51:49,64.55,594.3
2025-07-22 17:51:49,58.58,188.53
2025-07-22 18:51:49,56.72,352.67
2025-07-22 19:51:49,64.85,338.45
2025-07-22 20:51:49,52.69,571.58
2025-07-22 21:51:49,48.91,764.56
2025-07-22 22:51:49,40.71,657.53
2025-07-22 23:51:49,37.14,628.58
2025-07-23 00:51:49,39.71,601.56
2025-07-23 01:51:49,39.58,976.7
2025-07-23 02:51:49,41.57,384.57
2025-07-23 03:51:49,43.78,906.71
2025-07-23 04:51:49,32.67,376.66
2025-07-23 05:51:49,36.92,456.42
2025-07-23 06:51:49,38.32,262.6
2025-07-23 07:51:49,47.29,452.44
2025-07-23 08:51:49,50.97,213.09
2025-07-23 09:51:49,60.15,736.44
2025-07-23 10:51:49,51.47,231.5
2025-07-23 11:51:49,60.31,563.17
2025-07-23 12:51:49,62.73,440.52
2025-07-23 13:51:49,60.76,811.54
2025-07-23 14:51:49,59.19,317.44
2025-07-23 15:51:49,59.79,919.59
2025-07-23 16:51:49,64.35,256.34
2025-07-23 17:51:49,63.5,903.36
2025-07-23 18:51:49,60.64,233.48
2025-07-23 19:51:49,53.59,295.12
2025-07-23 20:51:49,58.91,751.22
2025-07-23 21:51:49,51.53,916.56
2025-07-23 22:51:49,39.12,269.68
2025-07-23 23:51:49,44.65,628.35
2025-07-24 00:51:49,36.2,451.97
2025-07-24 01:51:49,43.58,777.26
2025-07-24 02:51:49,34.75,291.69
2025-07-24 03:51:49,45.51,867.03
2025-07-24 04:51:49,42.63,730.64
2025-07-24 05:51:49,40.82,142.94
2025-07-24 06:51:49,44.67,192.63
2025-07-24 07:51:49,52.98,128.11
2025-07-24 08:51:49,59.2,277.64
2025-07-24 09:51:49,63.14,536.45
2025-07-24 10:51:49,68.28,100.84
2025-07-24 11:51:49,63.5,467.4
2025-07-24 12:51:49,57.38,785.94
2025-07-24 13:51:49,61.6,965.48
2025-07-24 14:51:49,57.67,169.09
2025-07-24 15:51:49,58.86,447.69
2025-07-24 16:51:49,60.42,579.45
2025-07-24 17:51:49,60.82,764.09
2025-07-24 18:51:49,56.29,773.21
2025-07-24 19:51:49,66.4,396.22
2025-07-24 20:51:49,47.54,694.46
2025-07-24 21:51:49,58.58,413.28
2025-07-24 22:51:49,36.01,872.67
2025-07-24 23:51:49,33.05,309.9
2025-07-25 00:51:49,38.71,209.5
2025-07-25 01:51:49,36.9,310.35
2025-07-25 02:51:49,36.35,301.87
2025-07-25 03:51:49,43.97,762.93
2025-07-25 04:51:49,40.23,352.99
2025-07-25 05:51:49,38.65,605.41
2025-07-25 06:51:49,49.34,478.44
2025-07-25 07:51:49,45.3,776.73
2025-07-25 08:51:49,58.26,456.95
2025-07-25 09:51:49,62.55,357.55
2025-07-25 10:51:49,58.14,368.79
2025-07-25 11:51:49,52.05,261.7
2025-07-25 12:51:49,63.81,476.2
2025-07-25 13:51:49,65.49,633.22
2025-07-25 14:51:49,58.86,759.91
2025-07-25 15:51:49,55.5,197.58
2025-07-25 16:51:49,59.45,451.69
2025-07-25 17:51:49,63.07,801.75
2025-07-25 18:51:49,56.69,518.25
2025-07-25 19:51:49,52.2,436.76
2025-07-25 20:51:49,49.95,168.85
2025-07-25 21:51:49,45.43,622.86
2025-07-25 22:51:49,43.05,655.55
2025-07-25 23:51:49,41.94,400.57
2025-07-26 00:51:49,37.36,499.77
2025-07-26 01:51:49,36.37,819.48
2025-07-26 02:51:49,41.43,217.62
2025-07-26 03:51:49,39.65,669.28
2025-07-26 04:51:49,35.55,930.88
2025-07-26 05:51:49,40.48,149.0
2025-07-26 06:51:49,40.19,479.61
2025-07-26 07:51:49,50.38,994.96
2025-07-26 08:51:49,54.99,187.32
2025-07-26 09:51:49,56.58,677.8
2025-07-26 10:51:49,53.59,701.88
2025-07-26 11:51:49,59.51,470.75
2025-07-26 12:51:49,47.67,635.18
2025-07-26 13:51:49,59.02,403.59
2025-07-26 14:51:49,51.19,355.09
2025-07-26 15:51:49,55.82,266.13
2025-07-26 16:51:49,50.57,150.9
2025-07-26 17:51:49,53.44,190.41
2025-07-26 18:51:49,45.39,897.05
2025-07-26 19:51:49,52.97,280.05
2025-07-26 20:51:49,44.96,343.76
2025-07-26 21:51:49,42.07,569.6
2025-07-26 22:51:49,33.98,666.76
2025-07-26 23:51:49,36.51,484.33
2025-07-27 00:51:49,36.92,623.25
2025-07-27 01:51:49,36.91,151.61
2025-07-27 02:51:49,33.43,586.72
2025-07-27 03:51:49,34.41,346.22
2025-07-27 04:51:49,43.58,755.23
2025-07-27 05:51:49,33.4,876.09
2025-07-27 06:51:49,36.27,136.13
2025-07-27 07:51:49,46.01,571.02
2025-07-27 08:51:49,62.07,595.14
2025-07-27 09:51:49,55.11,917.98
2025-07-27 10:51:49,47.19,362.99
2025-07-27 11:51:49,61.77,608.88
2025-07-27 12:51:49,58.51,242.83
2025-07-27 13:51:49,61.3,979.45
2025-07-27 14:51:49,55.63,123.22
2025-07-27 15:51:49,49.25,898.74
2025-07-27 16:51:49,50.06,465.58
2025-07-27 17:51:49,58.33,494.63
2025-07-27 18:51:49,49.41,608.16
2025-07-27 19:51:49,55.98,332.26
2025-07-27 20:51:49,42.9,804.52
2025-07-27 21:51:49,48.85,750.28
2025-07-27 22:51:49,36.22,629.48
2025-07-27 23:51:49,31.92,183.88
2025-07-28 00:51:49,39.12,381.45
2025-07-28 01:51:49,37.38,469.22
2025-07-28 02:51:49,41.68,137.18
2025-07-28 03:51:49,46.7,190.51
2025-07-28 04:51:49,40.18,129.56
2025-07-28 05:51:49,41.85,855.21
2025-07-28 06:51:49,37.56,248.84
2025-07-28 07:51:49,56.18,326.47
2025-07-28 08:51:49,66.13,271.08
2025-07-28 09:51:49,65.76,244.65
2025-07-28 10:51:49,55.84,211.33
2025-07-28 11:51:49,59.61,414.48
2025-07-28 12:51:49,64.18,765.41
2025-07-28 13:51:49,52.86,529.58
2025-07-28 14:51:49,63.01,757.43
2025-07-28 15:51:49,68.25,880.3
2025-07-28 16:51:49,55.49,114.34
2025-07-28 17:51:49,57.79,268.34
2025-07-28 18:51:49,64.7,446.79
2025-07-28 19:51:49,66.55,637.65
2025-07-28 20:51:49,55.56,989.39
2025-07-28 21:51:49,50.48,899.44
2025-07-28 22:51:49,40.01,470.62
2025-07-28 23:51:49,38.98,585.46
2025-07-29 00:51:49,31.31,133.93
2025-07-29 01:51:49,37.44,710.17
2025-07-29 02:51:49,40.37,225.27
2025-07-29 03:51:49,34.1,984.58
2025-07-29 04:51:49,40.56,971.88
2025-07-29 05:51:49,32.12,209.2
2025-07-29 06:51:49,36.0,954.94
2025-07-29 07:51:49,42.48,909.4
2025-07-29 08:51:49,57.18,626.02
2025-07-29 09:51:49,54.18,912.37
2025-07-29 10:51:49,54.67,594.94
2025-07-29 11:51:49,60.8,736.2
2025-07-29 12:51:49,54.72,244.98
2025-07-29 13:51:49,61.59,470.78
2025-07-29 14:51:49,69.38,720.64
2025-07-29 15:51:49,58.02,622.15
2025-07-29 16:51:49,57.22,140.23
2025-07-29 17:51:49,53.57,845.05
2025-07-29 18:51:49,57.03,299.63
2025-07-29 19:51:49,51.67,283.13
2025-07-29 20:51:49,42.5,133.64
2025-07-29 21:51:49,51.84,452.49
2025-07-29 22:51:49,40.3,515.78
2025-07-29 23:51:49,41.58,371.81
2025-07-30 00:51:49,46.15,221.6
2025-07-30 01:51:49,42.21,896.4
2025-07-30 02:51:49,42.71,347.05
2025-07-30 03:51:49,36.3,985.23
2025-07-30 04:51:49,41.33,364.03
2025-07-30 05:51:49,41.41,174.04
2025-07-30 06:51:49,37.91,214.49
2025-07-30 07:51:49,56.8,549.33
2025-07-30 08:51:49,57.54,795.69
2025-07-30 09:51:49,57.64,988.67
2025-07-30 10:51:49,68.15,174.56
2025-07-30 11:51:49,60.84,512.15
2025-07-30 12:51:49,59.59,729.73
2025-07-30 13:51:49,61.18,434.56
2025-07-30 14:51:49,57.77,658.86
2025-07-30 15:51:49,64.81,839.87
2025-07-30 16:51:49,59.46,137.29
2025-07-30 17:51:49,63.46,946.29
2025-07-30 18:51:49,65.89,399.93
2025-07-30 19:51:49,57.59,907.08
2025-07-30 20:51:49,45.83,244.11
2025-07-30 21:51:49,44.11,207.35
2025-07-30 22:51:49,34.48,357.28
2025-07-30 23:51:49,36.5,971.77
2025-07-31 00:51:49,37.31,552.77
2025-07-31 01:51:49,35.2,354.64
2025-07-31 02:51:49,35.07,709.22
2025-07-31 03:51:49,40.87,854.29
2025-07-31 04:51:49,45.14,585.06
2025-07-31 05:51:49,35.54,137.12
2025-07-31 06:51:49,36.99,675.82
2025-07-31 07:51:49,44.93,600.92
2025-07-31 08:51:49,54.65,111.59
2025-07-31 09:51:49,59.57,639.71
2025-07-31 10:51:49,54.57,994.69
2025-07-31 11:51:49,60.12,743.36
2025-07-31 12:51:49,63.62,811.38
2025-07-31 13:51:49,67.11,554.79
2025-07-31 14:51:49,51.88,265.09
2025-07-31 15:51:49,61.7,541.27
2025-07-31 16:51:49,68.77,582.17
2025-07-31 17:51:49,53.19,380.53
2025-07-31 18:51:49,59.84,515.33
2025-07-31 19:51:49,55.87,681.47
2025-07-31 20:51:49,54.43,719.33
2025-07-31 21:51:49,50.33,545.86
2025-07-31 22:51:49,33.09,651.05
2025-07-31 23:51:49,40.28,799.48
2025-08-01 00:51:49,40.35,446.16
2025-08-01 01:51:49,38.93,516.04
2025-08-01 02:51:49,45.27,176.3
2025-08-01 03:51:49,33.12,127.45
2025-08-01 04:51:49,36.56,643.12
2025-08-01 05:51:49,38.3,336.94
2025-08-01 06:51:49,40.82,778.61
2025-08-01 07:51:49,46.98,268.6
2025-08-01 08:51:49,69.88,732.22
2025-08-01 09:51:49,57.13,788.25
2025-08-01 10:51:49,65.95,637.88
2025-08-01 11:51:49,56.55,388.98
2025-08-01 12:51:49,66.84,102.36
2025-08-01 13:51:49,63.12,893.88
2025-08-01 14:51:49,52.45,654.34
2025-08-01 15:51:49,53.96,530.44
2025-08-01 16:51:49,60.17,120.64
2025-08-01 17:51:49,61.33,892.31
2025-08-01 18:51:49,61.59,120.55
2025-08-01 19:51:49,53.99,333.0
2025-08-01 20:51:49,54.07,376.33
2025-08-01 21:51:49,53.3,726.26
2025-08-01 22:51:49,38.64,164.12
2025-08-01 23:51:49,48.89,421.36
2025-08-02 00:51:49,33.29,922.84
2025-08-02 01:51:49,33.15,145.41
2025-08-02 02:51:49,35.24,962.19
2025-08-02 03:51:49,41.4,987.96
2025-08-02 04:51:49,31.53,270.14
2025-08-02 05:51:49,33.86,239.38
2025-08-02 06:51:49,31.61,288.28
2025-08-02 07:51:49,38.68,645.93
2025-08-02 08:51:49,54.32,358.22
2025-08-02 09:51:49,48.07,291.44
2025-08-02 10:51:49,57.7,160.54
2025-08-02 11:51:49,55.74,879.22
2025-08-02 12:51:49,55.01,530.52
2025-08-02 13:51:49,52.79,145.35
2025-08-02 14:51:49,54.98,311.39
2025-08-02 15:51:49,49.76,803.6
2025-08-02 16:51:49,50.05,748.62
2025-08-02 17:51:49,51.33,667.42
2025-08-02 18:51:49,60.95,990.31
2025-08-02 19:51:49,51.49,523.49
2025-08-02 20:51:49,43.59,199.35
2025-08-02 21:51:49,46.61,681.6
2025-08-02 22:51:49,37.49,847.28
2025-08-02 23:51:49,38.77,336.24
2025-08-03 00:51:49,30.81,377.78
2025-08-03 01:51:49,35.12,342.01
2025-08-03 02:51:49,33.68,373.43
2025-08-03 03:51:49,36.14,504.24
2025-08-03 04:51:49,35.51,229.51
2025-08-03 05:51:49,35.88,223.77
2025-08-03 06:51:49,31.59,337.79
2025-08-03 07:51:49,41.21,683.69
2025-08-03 08:51:49,50.8,696.94
2025-08-03 09:51:49,54.71,338.36
2025-08-03 10:51:49,59.7,230.48
2025-08-03 11:51:49,50.76,102.02
2025-08-03 12:51:49,53.06,809.72
2025-08-03 13:51:49,58.49,890.85
2025-08-03 14:51:49,52.49,936.88
2025-08-03 15:51:49,53.61,689.73
2025-08-03 16:51:49,58.65,615.14
2025-08-03 17:51:49,54.54,773.43
2025-08-03 18:51:49,55.45,143.98
2025-08-03 19:51:49,57.65,343.35
2025-08-03 20:51:49,40.22,590.13
2025-08-03 21:51:49,46.62,923.83
2025-08-03 22:51:49,36.22,583.91
2025-08-03 23:51:49,37.72,600.24
2025-08-04 00:51:49,35.49,806.54
2025-08-04 01:51:49,43.69,217.49
2025-08-04 02:51:49,44.35,134.79
2025-08-04 03:51:49,40.76,544.75
2025-08-04 04:51:49,43.96,899.68
2025-08-04 05:51:49,45.62,222.71
2025-08-04 06:51:49,39.83,769.19
2025-08-04 07:51:49,57.06,249.7
2025-08-04 08:51:49,60.57,146.1
2025-08-04 09:51:49,67.93,867.75
2025-08-04 10:51:49,54.29,795.64
2025-08-04 11:51:49,59.11,100.91
2025-08-04 12:51:49,53.95,853.75
2025-08-04 13:51:49,61.71,493.38
2025-08-04 14:51:49,68.14,379.98
2025-08-04 15:51:49,55.85,722.2
2025-08-04 16:51:49,60.2,270.58
2025-08-04 17:51:49,57.28,363.32
2025-08-04 18:51:49,59.7,833.01
2025-08-04 19:51:49,59.25,297.18
2025-08-04 20:51:49,54.58,158.45
2025-08-04 21:51:49,51.79,288.92
2025-08-04 22:51:49,44.59,576.27
2025-08-04 23:51:49,33.3,804.97
2025-08-05 00:51:49,38.46,339.0
2025-08-05 01:51:49,40.08,847.12
2025-08-05 02:51:49,37.15,837.17
2025-08-05 03:51:49,42.53,885.04
2025-08-05 04:51:49,44.1,403.05
2025-08-05 05:51:49,43.58,829.64
2025-08-05 06:51:49,32.87,600.08
2025-08-05 07:51:49,55.27,319.41
2025-08-05 08:51:49,61.44,741.68
2025-08-05 09:51:49,63.07,981.51
2025-08-05 10:51:49,58.55,540.01
2025-08-05 11:51:49,60.97,543.87
2025-08-05 12:51:49,60.72,849.17
2025-08-05 13:51:49,53.8,151.64
2025-08-05 14:51:49,66.3,659.26
2025-08-05 15:51:49,56.54,702.92
2025-08-05 16:51:49,62.45,210.77
2025-08-05 17:51:49,58.07,939.7
2025-08-05 18:51:49,62.81,730.95
2025-08-05 19:51:49,69.03,293.27
2025-08-05 20:51:49,50.99,160.57
2025-08-05 21:51:49,52.5,736.32
2025-08-05 22:51:49,45.05,466.61
2025-08-05 23:51:49,41.03,137.23
2025-08-06 00:51:49,37.84,294.82
2025-08-06 01:51:49,41.81,679.89
2025-08-06 02:51:49,40.76,187.58
2025-08-06 03:51:49,43.99,602.93
2025-08-06 04:51:49,36.06,191.06
2025-08-06 05:51:49,44.8,239.22
2025-08-06 06:51:49,45.76,807.94
2025-08-06 07:51:49,48.19,353.29
2025-08-06 08:51:49,62.79,413.64
2025-08-06 09:51:49,59.31,327.08
2025-08-06 10:51:49,63.61,266.06
2025-08-06 11:51:49,59.52,472.63
2025-08-06 12:51:49,63.48,583.15
2025-08-06 13:51:49,59.33,881.31
2025-08-06 14:51:49,56.68,817.56
2025-08-06 15:51:49,55.27,793.48
2025-08-06 16:51:49,59.93,303.5
2025-08-06 17:51:49,65.33,129.38
2025-08-06 18:51:49,54.4,523.27
2025-08-06 19:51:49,56.78,128.04
2025-08-06 20:51:49,50.03,791.7
2025-08-06 21:51:49,49.87,699.96
2025-08-06 22:51:49,39.95,227.18
2025-08-06 23:51:49,44.66,252.72
2025-08-07 00:51:49,36.86,855.06
2025-08-07 01:51:49,42.19,922.13
2025-08-07 02:51:49,33.46,752.37
2025-08-07 03:51:49,36.09,405.2
2025-08-07 04:51:49,44.08,539.46
2025-08-07 05:51:49,45.85,371.93
2025-08-07 06:51:49,41.5,743.86
2025-08-07 07:51:49,48.73,669.73
2025-08-07 08:51:49,68.31,142.29
2025-08-07 09:51:49,63.65,721.6
2025-08-07 10:51:49,58.74,815.2
2025-08-07 11:51:49,53.54,407.64
2025-08-07 12:51:49,65.03,969.4
2025-08-07 13:51:49,60.18,148.43
2025-08-07 14:51:49,61.79,860.58
2025-08-07 15:51:49,57.55,126.53
2025-08-07 16:51:49,54.68,681.39
2025-08-07 17:51:49,67.59,783.01
2025-08-07 18:51:49,62.76,492.89
2025-08-07 19:51:49,58.15,415.49
2025-08-07 20:51:49,49.35,431.21
2025-08-07 21:51:49,50.02,444.61
2025-08-07 22:51:49,31.94,119.09
2025-08-07 23:51:49,40.84,385.74
2025-08-08 00:51:49,39.14,992.73
2025-08-08 01:51:49,48.01,141.02
2025-08-08 02:51:49,45.28,955.27
2025-08-08 03:51:49,43.24,491.38
2025-08-08 04:51:49,36.76,935.03
2025-08-08 05:51:49,43.52,498.6
2025-08-08 06:51:49,40.64,396.95
2025-08-08 07:51:49,40.71,611.24
2025-08-08 08:51:49,62.2,181.43
2025-08-08 09:51:49,61.5,420.95
2025-08-08 10:51:49,57.22,354.24
2025-08-08 11:51:49,56.63,276.75
2025-08-08 12:51:49,54.9,546.97
2025-08-08 13:51:49,54.43,248.32
2025-08-08 14:51:49,68.21,824.96
2025-08-08 15:51:49,61.84,698.23
2025-08-08 16:51:49,55.08,286.82
2025-08-08 17:51:49,60.16,873.48
2025-08-08 18:51:49,56.09,700.52
2025-08-08 19:51:49,57.34,594.75
2025-08-08 20:51:49,45.68,702.62
2025-08-08 21:51:49,51.36,354.99
2025-08-08 22:51:49,35.82,351.42
2025-08-08 23:51:49,36.88,402.04
2025-08-09 00:51:49,37.02,911.19
2025-08-09 01:51:49,39.49,723.79
2025-08-09 02:51:49,28.84,132.27
2025-08-09 03:51:49,32.68,486.2
2025-08-09 04:51:49,32.68,729.29
2025-08-09 05:51:49,41.11,601.67
2025-08-09 06:51:49,37.04,202.8
2025-08-09 07:51:49,47.44,462.66
2025-08-09 08:51:49,54.94,145.31
2025-08-09 09:51:49,46.55,153.64
2025-08-09 10:51:49,49.13,393.42
2025-08-09 11:51:49,52.39,642.26
2025-08-09 12:51:49,54.28,901.66
2025-08-09 13:51:49,50.33,602.86
2025-08-09 14:51:49,52.13,531.22
2025-08-09 15:51:49,57.18,812.23
2025-08-09 16:51:49,53.88,626.18
2025-08-09 17:51:49,52.88,151.84
2025-08-09 18:51:49,49.13,323.72
2025-08-09 19:51:49,52.66,734.41
2025-08-09 20:51:49,53.35,127.67
2025-08-09 21:51:49,43.13,315.86
2025-08-09 22:51:49,36.88,565.92
2025-08-09 23:51:49,32.88,740.56
2025-08-10 00:51:49,28.55,276.68
